Date,Company,Ticker Symbol,Currency,Open,High,Low,Close,Adj Close,Volume
9/1/2018,Microsoft Gaming,MSFT,USD,110.85,115.29,107.23,114.37,107.55,480255500.00
10/1/2018,Microsoft Gaming,MSFT,USD,114.75,116.18,100.11,106.81,100.44,927548000.00
11/1/2018,Microsoft Gaming,MSFT,USD,107.05,112.24,99.35,110.89,104.28,720228600.00
12/1/2018,Microsoft Gaming,MSFT,USD,113.00,113.42,93.96,101.57,95.93,944314600.00
1/1/2019,Microsoft Gaming,MSFT,USD,99.55,107.90,97.20,104.43,98.63,714212800.00
2/1/2019,Microsoft Gaming,MSFT,USD,103.78,113.24,102.35,112.03,105.81,469095900.00
3/1/2019,Microsoft Gaming,MSFT,USD,112.89,120.82,108.80,117.94,111.86,589095800.00
4/1/2019,Microsoft Gaming,MSFT,USD,118.95,131.37,118.10,130.60,123.87,433157700.00
5/1/2019,Microsoft Gaming,MSFT,USD,130.53,130.65,123.04,123.68,117.31,547218800.00
6/1/2019,Microsoft Gaming,MSFT,USD,123.85,138.40,119.01,133.96,127.53,508324300.00
7/1/2019,Microsoft Gaming,MSFT,USD,136.63,141.68,134.67,136.27,129.73,484079900.00
8/1/2019,Microsoft Gaming,MSFT,USD,137.00,140.94,130.78,137.86,131.24,584482000.00
9/1/2019,Microsoft Gaming,MSFT,USD,136.61,142.37,134.51,139.03,132.79,472544800.00
10/1/2019,Microsoft Gaming,MSFT,USD,139.66,145.67,133.22,143.37,136.94,549523400.00
11/1/2019,Microsoft Gaming,MSFT,USD,144.26,152.50,142.97,151.38,144.59,392371800.00
12/1/2019,Microsoft Gaming,MSFT,USD,151.81,159.55,146.65,157.70,151.14,450303300.00
1/1/2020,Microsoft Gaming,MSFT,USD,158.78,174.05,156.51,170.23,163.15,558530000.00
2/1/2020,Microsoft Gaming,MSFT,USD,170.43,190.70,152.00,162.01,155.27,887522300.00
3/1/2020,Microsoft Gaming,MSFT,USD,165.31,175.00,132.52,157.71,151.56,1612695500.00
4/1/2020,Microsoft Gaming,MSFT,USD,153.00,180.40,150.36,179.21,172.22,984705000.00
5/1/2020,Microsoft Gaming,MSFT,USD,175.80,187.51,173.80,183.25,176.11,688845000.00
6/1/2020,Microsoft Gaming,MSFT,USD,182.54,204.40,181.35,203.51,196.12,764965400.00
7/1/2020,Microsoft Gaming,MSFT,USD,203.14,216.38,197.51,205.01,197.57,770190800.00
8/1/2020,Microsoft Gaming,MSFT,USD,211.52,231.15,203.14,225.53,217.34,692423900.00
9/1/2020,Microsoft Gaming,MSFT,USD,225.51,232.86,196.25,210.33,203.18,768176300.00
10/1/2020,Microsoft Gaming,MSFT,USD,213.49,225.21,199.62,202.47,195.59,631618000.00
11/1/2020,Microsoft Gaming,MSFT,USD,204.29,228.12,200.12,214.07,206.80,573443000.00
12/1/2020,Microsoft Gaming,MSFT,USD,214.51,227.18,209.11,222.42,215.43,594761700.00
1/1/2021,Microsoft Gaming,MSFT,USD,222.53,242.64,211.94,231.96,224.67,648076400.00
2/1/2021,Microsoft Gaming,MSFT,USD,235.06,246.13,227.88,232.38,225.07,490962200.00
3/1/2021,Microsoft Gaming,MSFT,USD,235.90,241.05,224.26,235.77,228.88,724945800.00
4/1/2021,Microsoft Gaming,MSFT,USD,238.47,263.19,238.05,252.18,244.81,568661600.00
5/1/2021,Microsoft Gaming,MSFT,USD,253.40,254.35,238.07,249.68,242.39,495084900.00
6/1/2021,Microsoft Gaming,MSFT,USD,251.23,271.65,243.00,270.90,263.59,508572200.00
7/1/2021,Microsoft Gaming,MSFT,USD,269.61,290.15,269.60,284.91,277.22,522672700.00
8/1/2021,Microsoft Gaming,MSFT,USD,286.36,305.84,283.74,301.88,293.74,441308900.00
9/1/2021,Microsoft Gaming,MSFT,USD,302.87,305.32,281.62,281.92,274.84,502918700.00
10/1/2021,Microsoft Gaming,MSFT,USD,282.12,332.00,280.25,331.62,323.29,516515800.00
11/1/2021,Microsoft Gaming,MSFT,USD,331.36,349.67,326.37,330.59,322.29,509885200.00
12/1/2021,Microsoft Gaming,MSFT,USD,335.13,344.30,317.25,336.32,328.47,625674800.00
1/1/2022,Microsoft Gaming,MSFT,USD,335.35,338.00,276.05,310.98,303.73,947531400.00
2/1/2022,Microsoft Gaming,MSFT,USD,310.41,315.12,271.52,298.79,291.82,697050600.00
3/1/2022,Microsoft Gaming,MSFT,USD,296.40,315.95,270.00,308.31,301.74,734334200.00
4/1/2022,Microsoft Gaming,MSFT,USD,309.37,315.11,270.00,277.52,271.61,627343400.00
5/1/2022,Microsoft Gaming,MSFT,USD,277.71,290.88,246.44,271.87,266.08,742902000.00
6/1/2022,Microsoft Gaming,MSFT,USD,275.20,277.69,241.51,256.83,251.94,621372300.00
7/1/2022,Microsoft Gaming,MSFT,USD,256.39,282.00,245.94,280.74,275.40,534891800.00
8/1/2022,Microsoft Gaming,MSFT,USD,277.82,294.18,260.66,261.47,256.49,477157600.00
9/1/2022,Microsoft Gaming,MSFT,USD,258.87,267.45,232.73,232.90,228.95,575586600.00
10/1/2022,Microsoft Gaming,MSFT,USD,235.41,251.04,219.13,232.13,228.20,671225100.00
11/1/2022,Microsoft Gaming,MSFT,USD,234.60,255.33,213.43,255.14,250.82,615296000.00
12/1/2022,Microsoft Gaming,MSFT,USD,253.87,263.92,233.87,239.82,236.42,591358700.00
1/1/2023,Microsoft Gaming,MSFT,USD,243.08,249.83,219.35,247.81,244.30,666168100.00
2/1/2023,Microsoft Gaming,MSFT,USD,248.00,276.76,245.47,249.42,245.88,615501000.00
3/1/2023,Microsoft Gaming,MSFT,USD,250.76,289.27,245.61,288.30,284.92,747635000.00
4/1/2023,Microsoft Gaming,MSFT,USD,286.52,308.93,275.37,307.26,303.66,551497100.00
5/1/2023,Microsoft Gaming,MSFT,USD,306.97,335.94,303.40,328.39,324.55,600807200.00
6/1/2023,Microsoft Gaming,MSFT,USD,325.93,351.47,322.50,340.54,337.29,547588700.00
7/1/2023,Microsoft Gaming,MSFT,USD,339.19,366.78,327.00,335.92,332.71,666764400.00
8/1/2023,Microsoft Gaming,MSFT,USD,335.19,338.54,311.55,327.76,324.63,479456700.00
9/1/2023,Microsoft Gaming,MSFT,USD,331.31,340.86,309.45,315.75,313.40,416680700.00
10/1/2023,Microsoft Gaming,MSFT,USD,316.28,346.20,311.21,338.11,335.59,540907000.00
11/1/2023,Microsoft Gaming,MSFT,USD,339.79,384.30,339.65,378.91,376.09,563880300.00
12/1/2023,Microsoft Gaming,MSFT,USD,376.76,378.16,362.90,376.04,374.00,522003700.00
1/1/2024,Microsoft Gaming,MSFT,USD,373.86,415.32,366.50,397.58,395.42,528399000.00
2/1/2024,Microsoft Gaming,MSFT,USD,401.83,420.82,397.22,413.64,411.39,444176300.00
3/1/2024,Microsoft Gaming,MSFT,USD,411.27,430.82,398.39,420.72,419.21,426349600.00
4/1/2024,Microsoft Gaming,MSFT,USD,423.95,429.37,388.03,389.33,387.93,440777700.00
5/1/2024,Microsoft Gaming,MSFT,USD,392.61,433.60,390.31,415.13,413.64,413800800.00
6/1/2024,Microsoft Gaming,MSFT,USD,415.53,456.17,408.92,446.95,446.15,342370400.00
7/1/2024,Microsoft Gaming,MSFT,USD,448.66,468.35,412.21,418.35,417.60,440449200.00
8/1/2024,Microsoft Gaming,MSFT,USD,420.79,427.46,385.58,417.14,416.39,451919000.00
9/1/2024,Microsoft Gaming,MSFT,USD,417.91,441.85,400.80,430.30,430.30,376921200.00
10/1/2024,Microsoft Gaming,MSFT,USD,428.45,438.50,406.30,406.35,406.35,440745500.00
1/1/2000,Nintendo,NTDOY,USD,4.20,4.73,3.67,4.45,4.23,5613500.00
2/1/2000,Nintendo,NTDOY,USD,4.47,5.75,4.30,5.40,5.13,12220000.00
3/1/2000,Nintendo,NTDOY,USD,5.55,5.70,3.70,4.40,4.18,6354000.00
4/1/2000,Nintendo,NTDOY,USD,4.03,4.70,3.30,4.15,3.94,8573500.00
5/1/2000,Nintendo,NTDOY,USD,4.25,4.55,3.55,3.78,3.59,12605000.00
6/1/2000,Nintendo,NTDOY,USD,3.58,4.65,3.45,4.40,4.18,2633500.00
7/1/2000,Nintendo,NTDOY,USD,4.28,4.68,3.70,4.18,3.97,17629500.00
8/1/2000,Nintendo,NTDOY,USD,4.10,4.80,3.80,4.35,4.13,3488500.00
9/1/2000,Nintendo,NTDOY,USD,4.40,4.75,3.95,4.57,4.35,2951000.00
10/1/2000,Nintendo,NTDOY,USD,4.70,4.70,3.90,4.18,3.97,2522000.00
11/1/2000,Nintendo,NTDOY,USD,4.00,4.63,3.30,3.67,3.49,3392000.00
12/1/2000,Nintendo,NTDOY,USD,3.72,4.13,3.50,3.80,3.61,2893500.00
1/1/2001,Nintendo,NTDOY,USD,3.90,4.30,3.40,4.13,3.92,3105000.00
2/1/2001,Nintendo,NTDOY,USD,4.15,4.39,3.92,4.14,3.93,2543500.00
3/1/2001,Nintendo,NTDOY,USD,4.04,4.50,3.72,4.15,3.94,4299000.00
4/1/2001,Nintendo,NTDOY,USD,4.07,4.47,3.78,4.01,3.81,4763500.00
5/1/2001,Nintendo,NTDOY,USD,4.18,4.95,3.97,4.84,4.60,6405500.00
6/1/2001,Nintendo,NTDOY,USD,4.73,5.04,3.90,4.70,4.47,6973000.00
7/1/2001,Nintendo,NTDOY,USD,4.65,4.94,4.30,4.34,4.12,4125000.00
8/1/2001,Nintendo,NTDOY,USD,4.32,4.55,3.75,3.90,3.71,4449000.00
9/1/2001,Nintendo,NTDOY,USD,3.95,4.06,2.60,3.53,3.35,39859500.00
10/1/2001,Nintendo,NTDOY,USD,3.55,4.15,3.45,3.82,3.64,1600000.00
11/1/2001,Nintendo,NTDOY,USD,3.86,4.58,3.82,4.32,4.12,7466500.00
12/1/2001,Nintendo,NTDOY,USD,4.30,4.75,4.05,4.30,4.10,1663500.00
1/1/2002,Nintendo,NTDOY,USD,4.30,4.47,3.17,3.65,3.48,8245000.00
2/1/2002,Nintendo,NTDOY,USD,3.35,3.88,3.32,3.66,3.49,3102500.00
3/1/2002,Nintendo,NTDOY,USD,3.66,5.03,3.60,3.64,3.47,7865500.00
4/1/2002,Nintendo,NTDOY,USD,3.58,3.95,3.33,3.47,3.32,2750500.00
5/1/2002,Nintendo,NTDOY,USD,3.50,3.77,3.40,3.45,3.30,3510000.00
6/1/2002,Nintendo,NTDOY,USD,3.50,3.74,3.18,3.73,3.57,3679000.00
7/1/2002,Nintendo,NTDOY,USD,3.64,3.69,2.90,3.10,2.97,2427000.00
8/1/2002,Nintendo,NTDOY,USD,3.10,3.25,2.70,2.95,2.82,1597000.00
9/1/2002,Nintendo,NTDOY,USD,2.98,3.20,2.80,2.95,2.82,8350000.00
10/1/2002,Nintendo,NTDOY,USD,2.75,2.80,2.08,2.42,2.33,5224000.00
11/1/2002,Nintendo,NTDOY,USD,2.49,2.70,2.16,2.60,2.50,6975500.00
12/1/2002,Nintendo,NTDOY,USD,2.68,2.75,2.21,2.37,2.28,5536000.00
1/1/2003,Nintendo,NTDOY,USD,2.33,2.49,1.95,2.04,1.96,7629500.00
2/1/2003,Nintendo,NTDOY,USD,2.09,2.13,1.92,2.00,1.92,5549000.00
3/1/2003,Nintendo,NTDOY,USD,1.97,2.13,1.80,2.06,1.98,3682000.00
4/1/2003,Nintendo,NTDOY,USD,2.00,2.10,1.76,1.95,1.88,5047000.00
5/1/2003,Nintendo,NTDOY,USD,1.95,2.09,1.70,1.87,1.80,7191500.00
6/1/2003,Nintendo,NTDOY,USD,1.80,2.83,1.71,1.84,1.77,6780000.00
7/1/2003,Nintendo,NTDOY,USD,1.85,3.08,1.82,2.02,1.94,7939000.00
8/1/2003,Nintendo,NTDOY,USD,2.03,2.19,1.86,2.09,2.01,5945500.00
9/1/2003,Nintendo,NTDOY,USD,2.11,2.76,2.01,2.14,2.06,4477500.00
10/1/2003,Nintendo,NTDOY,USD,2.20,2.20,1.64,1.96,1.90,8981000.00
11/1/2003,Nintendo,NTDOY,USD,1.97,2.19,1.92,2.17,2.10,4557500.00
12/1/2003,Nintendo,NTDOY,USD,2.17,2.39,2.06,2.37,2.29,6987500.00
1/1/2004,Nintendo,NTDOY,USD,2.38,2.72,1.88,2.44,2.36,17793500.00
2/1/2004,Nintendo,NTDOY,USD,2.45,4.03,2.28,2.43,2.35,7303500.00
3/1/2004,Nintendo,NTDOY,USD,2.50,2.64,1.34,2.56,2.48,9288000.00
4/1/2004,Nintendo,NTDOY,USD,2.44,2.70,1.68,2.40,2.34,6809500.00
5/1/2004,Nintendo,NTDOY,USD,2.36,2.56,2.20,2.56,2.50,4534500.00
6/1/2004,Nintendo,NTDOY,USD,2.67,3.08,2.64,2.91,2.84,12745500.00
7/1/2004,Nintendo,NTDOY,USD,2.91,3.02,2.66,2.81,2.74,9112500.00
8/1/2004,Nintendo,NTDOY,USD,2.75,3.07,2.65,2.70,2.63,13638000.00
9/1/2004,Nintendo,NTDOY,USD,2.66,3.09,2.59,3.09,3.02,6041500.00
10/1/2004,Nintendo,NTDOY,USD,3.04,3.07,2.80,2.85,2.80,5980500.00
11/1/2004,Nintendo,NTDOY,USD,2.86,3.08,1.82,2.99,2.93,5265000.00
12/1/2004,Nintendo,NTDOY,USD,3.02,3.17,2.85,3.17,3.11,17294000.00
1/1/2005,Nintendo,NTDOY,USD,3.14,3.17,2.74,2.85,2.80,10595500.00
2/1/2005,Nintendo,NTDOY,USD,2.84,2.89,2.74,2.78,2.73,16247000.00
3/1/2005,Nintendo,NTDOY,USD,2.80,2.88,2.62,2.76,2.70,15063500.00
4/1/2005,Nintendo,NTDOY,USD,2.70,2.88,2.65,2.81,2.77,11209000.00
5/1/2005,Nintendo,NTDOY,USD,2.85,2.89,2.64,2.67,2.63,6595000.00
6/1/2005,Nintendo,NTDOY,USD,2.66,2.71,2.55,2.62,2.59,12463500.00
7/1/2005,Nintendo,NTDOY,USD,2.62,2.81,2.57,2.66,2.63,9084000.00
8/1/2005,Nintendo,NTDOY,USD,2.61,2.73,2.44,2.63,2.60,25185000.00
9/1/2005,Nintendo,NTDOY,USD,2.67,2.99,2.63,2.86,2.82,9965500.00
10/1/2005,Nintendo,NTDOY,USD,2.85,3.05,2.75,2.85,2.83,27458500.00
11/1/2005,Nintendo,NTDOY,USD,2.85,2.86,2.60,2.73,2.71,11433500.00
12/1/2005,Nintendo,NTDOY,USD,2.76,3.06,2.72,3.05,3.03,20898000.00
1/1/2006,Nintendo,NTDOY,USD,3.07,3.64,3.01,3.41,3.39,29276000.00
2/1/2006,Nintendo,NTDOY,USD,3.37,3.81,3.30,3.74,3.71,42041500.00
3/1/2006,Nintendo,NTDOY,USD,3.79,3.79,3.44,3.71,3.68,17633500.00
4/1/2006,Nintendo,NTDOY,USD,3.73,3.79,3.58,3.74,3.73,17771500.00
5/1/2006,Nintendo,NTDOY,USD,3.78,4.50,3.43,4.23,4.22,25174500.00
6/1/2006,Nintendo,NTDOY,USD,4.24,4.35,3.96,4.18,4.17,32527000.00
7/1/2006,Nintendo,NTDOY,USD,4.21,4.85,4.16,4.69,4.68,32297500.00
8/1/2006,Nintendo,NTDOY,USD,4.64,5.16,4.45,5.14,5.12,17317500.00
9/1/2006,Nintendo,NTDOY,USD,5.27,5.34,4.70,5.17,5.15,17115500.00
10/1/2006,Nintendo,NTDOY,USD,5.19,5.34,4.46,5.15,5.15,8776000.00
11/1/2006,Nintendo,NTDOY,USD,5.14,6.01,5.12,6.01,6.01,18750000.00
12/1/2006,Nintendo,NTDOY,USD,5.95,6.55,5.82,6.50,6.50,12294000.00
1/1/2007,Nintendo,NTDOY,USD,6.49,7.45,5.92,7.42,7.42,12752000.00
2/1/2007,Nintendo,NTDOY,USD,7.29,7.32,6.41,6.62,6.62,23715500.00
3/1/2007,Nintendo,NTDOY,USD,6.70,7.36,6.38,7.26,7.26,13494000.00
4/1/2007,Nintendo,NTDOY,USD,7.30,8.14,7.08,8.01,8.01,13031000.00
5/1/2007,Nintendo,NTDOY,USD,8.16,8.80,7.98,8.73,8.73,18268000.00
6/1/2007,Nintendo,NTDOY,USD,8.88,9.23,8.02,9.17,9.17,11968500.00
7/1/2007,Nintendo,NTDOY,USD,9.48,13.07,9.30,12.25,12.25,30131500.00
8/1/2007,Nintendo,NTDOY,USD,11.75,12.20,10.35,11.63,11.63,22756000.00
9/1/2007,Nintendo,NTDOY,USD,11.27,13.13,10.70,12.97,12.97,12587500.00
10/1/2007,Nintendo,NTDOY,USD,13.10,15.70,12.83,15.70,15.70,24923000.00
11/1/2007,Nintendo,NTDOY,USD,15.35,15.70,12.05,15.22,15.22,30097000.00
12/1/2007,Nintendo,NTDOY,USD,15.50,15.68,13.65,14.81,14.81,17415000.00
1/1/2008,Nintendo,NTDOY,USD,14.79,14.98,11.34,12.35,12.35,33824500.00
2/1/2008,Nintendo,NTDOY,USD,12.51,13.68,10.80,12.48,12.48,31956000.00
3/1/2008,Nintendo,NTDOY,USD,12.42,13.54,12.03,12.97,12.97,19239500.00
4/1/2008,Nintendo,NTDOY,USD,13.42,14.23,12.81,13.74,13.74,39948500.00
5/1/2008,Nintendo,NTDOY,USD,13.71,14.82,11.90,13.79,13.79,18666500.00
6/1/2008,Nintendo,NTDOY,USD,13.43,14.55,12.93,13.97,13.97,28325000.00
7/1/2008,Nintendo,NTDOY,USD,14.14,14.43,11.00,11.55,11.55,43485000.00
8/1/2008,Nintendo,NTDOY,USD,11.90,12.46,10.95,12.22,12.22,45717500.00
9/1/2008,Nintendo,NTDOY,USD,12.18,12.49,9.87,10.61,10.61,45362000.00
10/1/2008,Nintendo,NTDOY,USD,9.85,10.00,6.40,7.80,7.80,60356000.00
11/1/2008,Nintendo,NTDOY,USD,8.03,9.07,6.40,7.77,7.77,69162000.00
12/1/2008,Nintendo,NTDOY,USD,7.63,13.53,7.36,9.55,9.55,62241000.00
1/1/2009,Nintendo,NTDOY,USD,9.55,9.96,7.12,7.28,7.28,61033500.00
2/1/2009,Nintendo,NTDOY,USD,7.32,7.74,6.45,7.05,7.05,57010000.00
3/1/2009,Nintendo,NTDOY,USD,7.03,7.90,6.30,7.30,7.30,43171000.00
4/1/2009,Nintendo,NTDOY,USD,7.38,7.72,6.23,6.73,6.73,66779000.00
5/1/2009,Nintendo,NTDOY,USD,6.75,7.03,6.41,6.74,6.74,60659500.00
6/1/2009,Nintendo,NTDOY,USD,6.97,7.05,6.38,6.89,6.89,53835000.00
7/1/2009,Nintendo,NTDOY,USD,6.87,7.14,6.60,6.62,6.62,46383500.00
8/1/2009,Nintendo,NTDOY,USD,6.78,6.78,6.28,6.71,6.71,108023500.00
9/1/2009,Nintendo,NTDOY,USD,6.74,6.94,6.28,6.31,6.31,38856000.00
10/1/2009,Nintendo,NTDOY,USD,6.34,6.81,6.00,6.28,6.28,41005000.00
11/1/2009,Nintendo,NTDOY,USD,6.40,6.67,6.10,6.16,6.16,23913000.00
12/1/2009,Nintendo,NTDOY,USD,6.15,6.20,5.65,5.96,5.96,30149000.00
1/1/2010,Nintendo,NTDOY,USD,6.05,7.36,6.05,6.98,6.98,46913500.00
2/1/2010,Nintendo,NTDOY,USD,7.02,7.11,5.77,6.77,6.77,23210000.00
3/1/2010,Nintendo,NTDOY,USD,6.96,8.79,6.91,8.33,8.33,40369500.00
4/1/2010,Nintendo,NTDOY,USD,8.51,8.75,8.10,8.38,8.38,20137500.00
5/1/2010,Nintendo,NTDOY,USD,8.37,8.50,6.95,7.29,7.29,31533000.00
6/1/2010,Nintendo,NTDOY,USD,7.38,8.10,6.60,7.45,7.45,19216000.00
7/1/2010,Nintendo,NTDOY,USD,7.45,7.71,6.69,7.04,7.04,10815500.00
8/1/2010,Nintendo,NTDOY,USD,7.04,7.10,6.45,6.95,6.95,9149000.00
9/1/2010,Nintendo,NTDOY,USD,6.97,7.32,6.22,6.24,6.24,17569500.00
10/1/2010,Nintendo,NTDOY,USD,6.24,6.70,6.23,6.43,6.43,21362500.00
11/1/2010,Nintendo,NTDOY,USD,6.42,6.82,6.24,6.82,6.82,7773000.00
12/1/2010,Nintendo,NTDOY,USD,6.90,7.41,6.90,7.27,7.27,13473500.00
1/1/2011,Nintendo,NTDOY,USD,7.29,7.40,6.63,6.82,6.82,43920500.00
2/1/2011,Nintendo,NTDOY,USD,6.93,7.72,6.87,7.33,7.33,12304000.00
3/1/2011,Nintendo,NTDOY,USD,7.35,7.41,6.09,6.75,6.75,20298000.00
4/1/2011,Nintendo,NTDOY,USD,6.70,6.70,5.86,5.96,5.96,19751000.00
5/1/2011,Nintendo,NTDOY,USD,6.07,6.17,5.50,5.78,5.78,23771000.00
6/1/2011,Nintendo,NTDOY,USD,5.81,5.90,4.48,4.66,4.66,17141500.00
7/1/2011,Nintendo,NTDOY,USD,4.58,5.08,3.87,3.99,3.99,19279500.00
8/1/2011,Nintendo,NTDOY,USD,4.03,4.40,3.54,4.40,4.40,48631000.00
9/1/2011,Nintendo,NTDOY,USD,4.32,4.37,3.56,3.63,3.63,11432500.00
10/1/2011,Nintendo,NTDOY,USD,3.62,3.96,3.53,3.78,3.78,19745000.00
11/1/2011,Nintendo,NTDOY,USD,3.66,4.05,3.55,3.81,3.81,23015500.00
12/1/2011,Nintendo,NTDOY,USD,3.70,3.70,3.33,3.39,3.39,21732500.00
1/1/2012,Nintendo,NTDOY,USD,3.45,3.58,3.23,3.39,3.39,17938000.00
2/1/2012,Nintendo,NTDOY,USD,3.37,3.92,3.35,3.70,3.70,12905000.00
3/1/2012,Nintendo,NTDOY,USD,3.68,3.89,3.40,3.79,3.79,13303500.00
4/1/2012,Nintendo,NTDOY,USD,3.77,3.82,3.30,3.34,3.34,14563000.00
5/1/2012,Nintendo,NTDOY,USD,3.20,3.26,2.75,2.86,2.86,15995000.00
6/1/2012,Nintendo,NTDOY,USD,2.83,2.97,2.69,2.90,2.90,13440000.00
7/1/2012,Nintendo,NTDOY,USD,2.87,3.00,2.60,2.76,2.76,9997500.00
8/1/2012,Nintendo,NTDOY,USD,2.68,2.88,2.64,2.79,2.79,10660500.00
9/1/2012,Nintendo,NTDOY,USD,2.76,3.26,2.73,3.17,3.17,19048000.00
10/1/2012,Nintendo,NTDOY,USD,3.18,3.55,3.03,3.23,3.23,14433500.00
11/1/2012,Nintendo,NTDOY,USD,3.22,3.33,2.97,3.02,3.02,11299000.00
12/1/2012,Nintendo,NTDOY,USD,3.00,3.03,2.51,2.66,2.66,9789500.00
1/1/2013,Nintendo,NTDOY,USD,2.70,2.72,2.42,2.43,2.43,22935000.00
2/1/2013,Nintendo,NTDOY,USD,2.43,2.45,2.27,2.41,2.41,6804000.00
3/1/2013,Nintendo,NTDOY,USD,2.42,2.84,2.41,2.69,2.69,9380500.00
4/1/2013,Nintendo,NTDOY,USD,2.68,3.01,2.62,2.75,2.75,17727000.00
5/1/2013,Nintendo,NTDOY,USD,2.69,2.88,2.48,2.49,2.49,11997500.00
6/1/2013,Nintendo,NTDOY,USD,2.48,2.95,2.33,2.93,2.93,7358000.00
7/1/2013,Nintendo,NTDOY,USD,2.94,3.51,2.86,3.16,3.16,14015000.00
8/1/2013,Nintendo,NTDOY,USD,3.32,3.41,2.79,2.82,2.82,3241500.00
9/1/2013,Nintendo,NTDOY,USD,2.99,3.07,2.70,2.82,2.82,7140500.00
10/1/2013,Nintendo,NTDOY,USD,2.85,3.01,2.73,2.80,2.80,15691500.00
11/1/2013,Nintendo,NTDOY,USD,2.80,3.38,2.79,3.22,3.22,4543500.00
12/1/2013,Nintendo,NTDOY,USD,3.19,3.36,3.01,3.34,3.34,3479000.00
1/1/2014,Nintendo,NTDOY,USD,3.32,3.83,2.90,2.93,2.93,21177000.00
2/1/2014,Nintendo,NTDOY,USD,2.95,3.17,2.79,3.08,3.08,17466000.00
3/1/2014,Nintendo,NTDOY,USD,3.00,3.13,2.82,2.98,2.98,13466000.00
4/1/2014,Nintendo,NTDOY,USD,2.94,2.95,2.60,2.62,2.62,12002500.00
5/1/2014,Nintendo,NTDOY,USD,2.65,2.92,2.58,2.91,2.91,13530500.00
6/1/2014,Nintendo,NTDOY,USD,2.91,3.07,2.79,2.99,2.99,13505000.00
7/1/2014,Nintendo,NTDOY,USD,3.01,3.20,2.76,2.77,2.77,7828000.00
8/1/2014,Nintendo,NTDOY,USD,2.75,2.88,2.65,2.78,2.78,3009000.00
9/1/2014,Nintendo,NTDOY,USD,2.89,2.89,2.71,2.72,2.72,3248500.00
10/1/2014,Nintendo,NTDOY,USD,2.68,2.77,2.49,2.73,2.73,3890500.00
11/1/2014,Nintendo,NTDOY,USD,2.65,2.91,2.61,2.90,2.90,3300000.00
12/1/2014,Nintendo,NTDOY,USD,2.96,2.97,2.59,2.59,2.59,6229000.00
1/1/2015,Nintendo,NTDOY,USD,2.59,2.61,2.36,2.41,2.41,4766000.00
2/1/2015,Nintendo,NTDOY,USD,2.43,2.68,2.40,2.67,2.67,3083500.00
3/1/2015,Nintendo,NTDOY,USD,2.69,4.90,2.68,3.69,3.69,41684500.00
4/1/2015,Nintendo,NTDOY,USD,3.73,4.47,3.66,4.21,4.21,5821500.00
5/1/2015,Nintendo,NTDOY,USD,4.24,4.78,4.15,4.23,4.23,11624000.00
6/1/2015,Nintendo,NTDOY,USD,4.32,4.43,3.94,4.20,4.20,19583000.00
7/1/2015,Nintendo,NTDOY,USD,4.24,4.59,3.97,4.40,4.40,17102000.00
8/1/2015,Nintendo,NTDOY,USD,4.45,5.14,4.32,5.12,5.12,10459000.00
9/1/2015,Nintendo,NTDOY,USD,4.82,4.99,4.04,4.19,4.19,6462500.00
10/1/2015,Nintendo,NTDOY,USD,4.30,4.98,4.01,4.04,4.04,15928000.00
11/1/2015,Nintendo,NTDOY,USD,4.00,4.21,3.81,3.83,3.83,4452500.00
12/1/2015,Nintendo,NTDOY,USD,3.88,3.93,3.32,3.45,3.45,6768500.00
1/1/2016,Nintendo,NTDOY,USD,3.45,3.52,3.07,3.51,3.51,11560000.00
2/1/2016,Nintendo,NTDOY,USD,3.55,3.76,3.21,3.48,3.48,12377500.00
3/1/2016,Nintendo,NTDOY,USD,3.44,3.78,3.40,3.55,3.55,7680000.00
4/1/2016,Nintendo,NTDOY,USD,3.47,3.99,3.35,3.41,3.41,7422000.00
5/1/2016,Nintendo,NTDOY,USD,3.44,3.72,3.44,3.67,3.67,6176500.00
6/1/2016,Nintendo,NTDOY,USD,3.64,3.87,3.35,3.56,3.56,5113500.00
7/1/2016,Nintendo,NTDOY,USD,3.54,7.65,3.49,5.16,5.16,489399500.00
8/1/2016,Nintendo,NTDOY,USD,5.07,5.73,5.01,5.46,5.46,55009000.00
9/1/2016,Nintendo,NTDOY,USD,5.61,7.31,5.57,6.60,6.60,99928500.00
10/1/2016,Nintendo,NTDOY,USD,6.55,6.57,5.58,6.02,6.02,38396000.00
11/1/2016,Nintendo,NTDOY,USD,6.01,6.52,5.63,6.17,6.17,38770000.00
12/1/2016,Nintendo,NTDOY,USD,6.08,6.44,4.89,5.19,5.19,63608500.00
1/1/2017,Nintendo,NTDOY,USD,5.20,5.58,4.82,4.95,4.95,41260500.00
2/1/2017,Nintendo,NTDOY,USD,4.96,5.35,4.94,5.22,5.22,19884000.00
3/1/2017,Nintendo,NTDOY,USD,5.20,6.19,5.00,5.80,5.80,46672500.00
4/1/2017,Nintendo,NTDOY,USD,6.02,6.34,5.78,6.34,6.34,33580500.00
5/1/2017,Nintendo,NTDOY,USD,6.34,7.68,6.30,7.57,7.57,43001500.00
6/1/2017,Nintendo,NTDOY,USD,7.47,8.87,7.38,8.36,8.36,81677000.00
7/1/2017,Nintendo,NTDOY,USD,8.18,8.61,7.63,8.49,8.49,42941500.00
8/1/2017,Nintendo,NTDOY,USD,8.41,8.66,8.10,8.33,8.33,20583000.00
